Date,Open,High,Low,Close,Adj Close,Volume
2018-05-31,108.461540,108.692307,107.307693,108.307693,104.997261,7209332
2018-06-01,108.461540,108.846153,107.307693,108.461540,105.146408,7395544
2018-06-04,108.692307,109.307693,105.230766,105.461540,102.238106,10714119
2018-06-05,105.461540,107.153847,104.000000,106.153847,102.909264,9158292
2018-06-06,106.307693,106.846153,104.846153,104.923080,101.716110,8078889
2018-06-07,104.846153,106.153847,104.692307,106.000000,102.760124,9227712
2018-06-08,106.000000,108.230766,105.461540,107.153847,103.878685,6531837
2018-06-11,107.615387,107.923080,106.538460,107.538460,104.251549,5668221
2018-06-12,107.923080,108.769234,107.000000,107.538460,104.251549,5397483
2018-06-13,107.846153,108.153847,106.384613,106.846153,103.580414,4614974
2018-06-14,106.692307,107.000000,104.307693,104.923080,101.716110,7887243
2018-06-15,103.923080,104.000000,102.307693,102.307693,100.060951,12503413
2018-06-18,101.615387,101.769234,100.769234,101.538460,99.308624,8884226
2018-06-19,100.461540,100.538460,99.230766,99.615387,97.427780,10123685
2018-06-20,98.153847,100.846153,98.076920,99.076920,96.901131,12535328
2018-06-21,98.538460,98.615387,97.000000,98.153847,95.998337,9189986
2018-06-22,98.153847,100.615387,98.153847,100.384613,98.180115,8833149
2018-06-25,100.230766,100.384613,98.000000,98.076920,95.923103,9986574
2018-06-26,103.538460,107.230766,103.000000,105.692307,103.371239,27798316
2018-06-27,106.615387,111.076920,106.153847,107.384613,105.026390,17602078
2018-06-28,107.230766,107.692307,105.230766,106.384613,104.048347,8376030
2018-06-29,106.384613,106.923080,104.384613,104.692307,102.393211,9354709
2018-07-02,103.692307,104.230766,101.461540,102.846153,100.587593,8160607
2018-07-03,102.692307,103.769234,102.307693,102.846153,100.587593,4187612
2018-07-05,102.923080,103.384613,100.307693,103.307693,101.038994,6960486
2018-07-06,102.846153,106.923080,102.461540,106.538460,104.198830,7802912
2018-07-09,107.230766,108.769234,107.000000,107.307693,104.951172,8717943
2018-07-10,107.692307,109.076920,107.538460,109.000000,106.606300,7840963
2018-07-11,108.153847,109.923080,107.615387,107.615387,105.252075,6144593
2018-07-12,108.076920,108.769234,107.153847,107.615387,105.252075,5177185
2018-07-13,107.461540,108.230766,106.769234,106.846153,104.499748,6305715
2018-07-16,106.846153,107.307693,106.153847,106.923080,104.574989,5571826
2018-07-17,106.538460,106.846153,105.000000,105.307693,102.995087,7684508
2018-07-18,105.692307,106.230766,105.384613,105.769234,103.446472,5334550
2018-07-19,105.538460,106.769234,104.769234,105.615387,103.296005,9745164
2018-07-20,105.538460,106.000000,99.846153,100.923080,98.706764,22261902
2018-07-23,100.153847,100.923080,99.230766,99.923080,97.728714,11743264
2018-07-24,99.384613,101.000000,98.846153,100.923080,98.706764,7366658
2018-07-25,101.000000,101.153847,99.692307,100.846153,98.631523,6935929
2018-07-26,100.769234,102.076920,100.461540,101.153847,98.932442,7086560
2018-07-27,100.923080,101.384613,99.846153,100.461540,98.255348,5112978
2018-07-30,100.307693,101.615387,100.076920,101.230766,99.007675,5143450
2018-07-31,101.461540,105.000000,101.230766,104.846153,102.543686,9320207
2018-08-01,104.230766,104.230766,101.846153,101.846153,99.609566,5788679
2018-08-02,101.307693,101.615387,100.461540,101.307693,99.082924,4754789
2018-08-03,101.153847,101.923080,100.769234,101.076920,98.857208,4581863
2018-08-06,100.923080,101.384613,100.461540,100.769234,98.556297,4223609
2018-08-07,100.923080,101.923080,100.153847,101.230766,99.007675,7358507
2018-08-08,101.461540,101.461540,99.769234,100.384613,98.180115,5251922
2018-08-09,100.076920,100.230766,99.307693,99.538460,97.352539,4223336
2018-08-10,99.307693,99.307693,97.769234,98.230766,96.073547,6298799
2018-08-13,97.846153,97.923080,95.307693,95.769234,93.666077,8722922
2018-08-14,96.000000,96.923080,94.769234,95.000000,92.913750,6448208
2018-08-15,94.384613,95.076920,91.846153,94.000000,91.935715,8411923
2018-08-16,94.307693,95.076920,93.923080,94.615387,92.537567,6757959
2018-08-17,94.307693,94.923080,93.923080,94.615387,92.537567,6102915
2018-08-20,94.384613,95.307693,93.384613,94.615387,92.537567,4908345
2018-08-21,94.923080,97.615387,94.846153,97.153847,95.020294,7533188
2018-08-22,97.000000,97.076920,95.538460,95.923080,93.816559,5648006
2018-08-23,95.461540,96.615387,95.307693,96.461540,94.343201,4947098
2018-08-24,96.307693,96.615387,95.923080,96.153847,94.042259,5027100
2018-08-27,96.000000,98.307693,95.769234,98.230766,96.073547,5809141
2018-08-28,98.230766,99.153847,97.846153,98.153847,95.998337,7679009
2018-08-29,98.230766,99.846153,97.461540,99.769234,97.578255,6212505
2018-08-30,99.000000,99.769234,98.076920,98.230766,96.073547,5806775
2018-08-31,97.923080,99.615387,97.692307,99.538460,97.352539,6552403
2018-09-04,99.076920,99.076920,97.153847,97.461540,95.321236,5828810
2018-09-05,95.769234,96.769234,94.153847,96.615387,94.493660,7159308
2018-09-06,96.153847,98.461540,96.153847,96.230766,94.117477,5280574
2018-09-07,95.307693,95.692307,94.384613,95.384613,93.289909,5962736
2018-09-10,95.076920,97.692307,95.000000,96.230766,94.117477,5638711
2018-09-11,95.692307,95.923080,94.076920,94.846153,92.763260,5220007
2018-09-12,94.615387,97.153847,94.076920,97.000000,94.869827,5224128
2018-09-13,97.461540,98.076920,95.615387,97.769234,95.622177,7107724
2018-09-14,96.384613,98.076920,95.230766,97.538460,96.305725,9096074
2018-09-17,97.000000,99.153847,96.923080,97.692307,96.457611,6587308
2018-09-18,97.461540,98.076920,96.615387,97.384613,96.153824,5576064
2018-09-19,97.076920,99.923080,96.615387,98.923080,97.672836,8073273
2018-09-20,96.846153,97.615387,95.076920,95.846153,94.634804,11482328
2018-09-21,95.384613,96.615387,93.538460,93.615387,92.432213,12404483
2018-09-24,93.076920,93.076920,89.230766,90.307693,89.166344,19316687
2018-09-25,90.230766,90.461540,86.307693,86.692307,85.596642,17380246
2018-09-26,86.538460,88.923080,86.230766,87.615387,86.508057,12138698
2018-09-27,87.461540,90.384613,87.384613,88.692307,87.571365,10685506
2018-09-28,88.000000,88.538460,86.538460,86.846153,85.748543,9954633
2018-10-01,100.153847,100.538460,91.846153,93.000000,91.824615,40053884
2018-10-02,94.769234,96.000000,90.538460,94.769234,93.571503,19331754
2018-10-03,94.923080,97.153847,94.461540,96.000000,94.786705,10785593
2018-10-04,95.461540,97.538460,94.923080,97.384613,96.153824,9738573
2018-10-05,99.076920,102.307693,98.923080,101.384613,100.103264,19650852
2018-10-08,104.000000,104.923080,102.000000,104.692307,103.369156,22444435
2018-10-09,105.461540,106.000000,103.153847,104.230766,102.913452,14358253
2018-10-10,103.000000,105.076920,101.769234,102.153847,100.862770,11952590
2018-10-11,100.923080,102.230766,97.384613,97.846153,96.609512,15101047
2018-10-12,96.384613,98.692307,93.846153,94.769234,93.571503,16017105
2018-10-15,94.230766,96.153847,93.384613,93.461540,92.280342,8143226
2018-10-16,94.076920,94.538460,92.307693,93.076920,91.900566,11243154
2018-10-17,94.230766,96.615387,93.230766,93.769234,92.584129,10846303
2018-10-18,93.384613,95.615387,92.769234,95.230766,94.027191,10597626
2018-10-19,94.461540,97.923080,94.307693,96.615387,95.394310,11282115
2018-10-22,96.846153,97.153847,94.846153,95.230766,94.027191,6531655
2018-10-23,93.461540,98.000000,92.923080,97.615387,96.381676,10645050
2018-10-24,97.769234,98.538460,93.384613,93.615387,92.432213,10836839
2018-10-25,93.846153,94.461540,90.153847,90.769234,89.622032,11471343
2018-10-26,89.153847,89.615387,85.923080,86.923080,85.824509,15289651
2018-10-29,87.923080,90.230766,84.076920,85.846153,84.761192,15580331
2018-10-30,81.230766,87.692307,75.923080,78.307693,77.318008,44846971
2018-10-31,78.307693,79.923080,75.384613,77.692307,76.710388,26244218
2018-11-01,77.000000,78.692307,73.384613,73.692307,72.760933,30727762
2018-11-02,74.000000,74.307693,69.769234,71.461540,70.558365,34256898
2018-11-05,72.230766,73.307693,71.307693,71.384613,70.482407,16170570
2018-11-06,72.000000,73.384613,72.000000,72.461540,71.545723,14680666
2018-11-07,72.692307,72.769234,70.307693,70.769234,69.874825,16122691
2018-11-08,70.307693,71.846153,69.615387,70.000000,69.115311,21033584
2018-11-09,67.615387,68.923080,62.692307,66.000000,65.165863,35560499
2018-11-12,64.769234,65.000000,59.384617,61.461536,60.684750,31874557
2018-11-13,61.692307,69.615387,61.307693,66.230766,65.393707,26756080
2018-11-14,67.384613,68.076920,63.000000,64.000000,63.191135,22122074
2018-11-15,63.384617,66.153847,62.000000,62.846153,62.051865,16701737
2018-11-16,62.153847,63.076923,59.461536,61.692307,60.912609,22959157
2018-11-19,61.461536,63.384617,59.923077,60.307693,59.545498,19250049
2018-11-20,59.000000,60.461536,57.923077,58.846153,58.102428,18630235
2018-11-21,59.923077,61.000000,59.461536,60.076923,59.317642,10977564
2018-11-23,59.846153,60.461536,58.076923,58.230770,57.494820,5651243
2018-11-26,58.538464,59.538464,55.846153,58.307693,57.570770,20624214
2018-11-27,57.615383,58.692307,56.692307,57.230770,56.507458,14352910
2018-11-28,56.846153,59.769230,56.692307,59.538464,58.785995,16159936
2018-11-29,58.846153,61.538464,57.615383,61.076923,60.305004,16039829
2018-11-30,58.923077,59.076923,56.923077,57.692307,56.963158,24320777
2018-12-03,58.000000,61.153847,57.923077,60.076923,59.317642,16988725
2018-12-04,59.615383,60.076923,56.000000,56.000000,55.292244,17332874
2018-12-06,55.384617,56.846153,55.000000,56.538464,55.823906,14685541
2018-12-07,56.153847,56.769230,53.769230,53.923077,53.241570,14882413
2018-12-10,53.615383,54.769230,51.923077,53.307693,52.633961,14669434
2018-12-11,54.153847,54.846153,51.230770,52.000000,51.342796,16195478
2018-12-12,52.615383,54.076923,51.538464,51.615383,50.963043,13756600
2018-12-13,57.615383,57.692307,54.769230,55.384617,54.684635,26946660
2018-12-14,54.461536,55.769230,53.846153,54.615383,53.925129,16744091
2018-12-17,54.538464,55.615383,53.923077,55.000000,54.304890,16865043
2018-12-18,55.230770,58.692307,55.076923,56.000000,55.292244,19080555
2018-12-19,58.769230,61.153847,58.076923,58.923077,58.258400,28531646
2018-12-20,58.846153,60.153847,56.615383,57.230770,56.585186,23705968
2018-12-21,56.307693,57.307693,54.615383,55.000000,54.379589,24134669
2018-12-24,54.307693,54.846153,53.076923,53.230770,52.630310,9101352
2018-12-26,53.769230,57.000000,52.076923,56.846153,56.204914,16879018
2018-12-27,55.230770,55.923077,53.461536,55.923077,55.292240,15571218
2018-12-28,55.307693,58.846153,55.307693,57.769230,57.117577,15817204
2018-12-31,57.846153,58.615383,56.538464,58.230770,57.573910,14086995
2019-01-02,57.384617,62.923077,57.000000,61.923077,61.224564,16816033
2019-01-03,61.692307,63.076923,59.846153,62.000000,61.300621,15983370
2019-01-04,63.000000,63.538464,61.384617,63.307693,62.593563,15610894
2019-01-07,65.769234,67.615387,63.769230,67.230766,66.472382,23358972
2019-01-08,68.538460,69.538460,65.538460,65.846153,65.103378,19107452
2019-01-09,65.538460,67.384613,62.923077,65.384613,64.647064,15119819
2019-01-10,65.384613,68.846153,65.307693,68.769234,67.993492,14604395
2019-01-11,68.230766,68.846153,67.076920,68.769234,67.993492,10487009
2019-01-14,67.769234,69.230766,67.384613,68.461540,67.689278,10618153
2019-01-15,68.538460,68.692307,66.923080,67.153847,66.396324,12227566
2019-01-16,67.000000,69.230766,66.615387,69.076920,68.297707,10954541
2019-01-17,68.461540,70.692307,67.307693,70.307693,69.514595,13752986
2019-01-18,71.000000,71.153847,69.461540,69.692307,68.906166,12055485
2019-01-22,69.076920,69.153847,65.846153,66.615387,65.863937,14062360
2019-01-23,66.846153,68.000000,66.230766,67.153847,66.396324,9410167
2019-01-24,66.384613,69.000000,66.230766,67.538460,66.776611,11743108
2019-01-25,68.076920,70.846153,68.000000,70.461540,69.666695,14599858
2019-01-28,69.076920,69.230766,67.307693,68.692307,67.917435,11912667
2019-01-29,68.461540,70.230766,66.538460,68.461540,67.689278,14880801
2019-01-30,69.076920,71.384613,68.307693,70.000000,69.210381,11236498
2019-01-31,76.461540,82.846153,75.076920,78.153847,77.272232,45323135
2019-02-01,78.461540,80.230766,76.615387,78.384613,77.500404,20561034
2019-02-04,79.000000,79.538460,77.692307,78.538460,77.652527,13421707
2019-02-05,78.846153,81.923080,78.230766,81.769234,80.846855,13367003
2019-02-06,82.076920,83.923080,80.230766,80.538460,79.629951,15663245
2019-02-07,80.153847,80.307693,76.692307,77.384613,76.511696,14131546
2019-02-08,77.000000,77.692307,73.384613,75.461540,74.610298,15411435
2019-02-11,75.923080,78.076920,75.615387,77.153847,76.283524,9189375
2019-02-12,77.461540,78.076920,76.230766,76.769234,75.903252,8725899
2019-02-13,76.769234,80.153847,76.538460,79.769234,78.869385,12861810
2019-02-14,79.153847,79.230766,76.538460,77.230766,76.359573,12140323
2019-02-15,77.846153,79.076920,77.384613,77.615387,76.739853,10184785
2019-02-19,77.153847,78.076920,76.538460,77.923080,77.044075,8263892
2019-02-20,77.615387,77.923080,77.000000,77.692307,76.815910,6324318
2019-02-21,77.153847,78.461540,76.923080,77.153847,76.283524,6439316
2019-02-22,77.307693,78.307693,76.846153,78.230766,77.348289,6596369
2019-02-25,89.000000,90.384613,82.923080,83.230766,82.291908,37730212
2019-02-26,86.320000,87.199997,84.239998,85.279999,84.318016,12998825
2019-02-27,86.639999,87.440002,85.120003,87.040001,86.058174,13604175
2019-02-28,86.559998,86.800003,82.639999,83.120003,82.182381,11357763
2019-03-01,83.599998,84.160004,80.400002,82.160004,81.233200,11125025
2019-03-04,82.559998,84.160004,81.760002,83.040001,82.103279,8720363
2019-03-05,83.040001,84.559998,76.639999,79.120003,78.227516,22347950
2019-03-06,74.080002,77.120003,72.400002,72.879997,72.057892,25722213
2019-03-07,72.639999,75.599998,72.559998,75.599998,74.747192,15935138
2019-03-08,74.639999,77.440002,74.239998,76.639999,75.855743,10939838
2019-03-11,75.599998,80.160004,74.639999,79.199997,78.389549,13256300
2019-03-12,79.440002,81.120003,77.279999,78.080002,77.281013,12421188
2019-03-13,77.839996,80.400002,77.599998,80.160004,79.339729,9270563
2019-03-14,82.400002,84.000000,81.599998,82.400002,81.556793,16733850
2019-03-15,82.320000,83.599998,79.199997,79.680000,78.864647,23649263
2019-03-18,79.919998,82.480003,79.760002,81.599998,80.764992,11455938
2019-03-19,81.760002,82.720001,81.120003,81.519997,80.685806,6835113
2019-03-20,81.040001,82.639999,80.959999,81.760002,80.923363,6046250
2019-03-21,81.599998,82.639999,81.040001,82.160004,81.319260,6314863
2019-03-22,81.760002,81.919998,79.360001,79.839996,79.022995,10195438
2019-03-25,79.680000,81.040001,78.480003,79.040001,78.231178,6215963
2019-03-26,79.599998,81.199997,79.440002,80.800003,79.973183,5953100
2019-03-27,80.639999,81.440002,79.199997,79.680000,78.864647,6893538
2019-03-28,79.680000,80.080002,78.400002,79.120003,78.310379,5649925
2019-03-29,79.839996,80.239998,79.360001,79.919998,79.102188,6064888
2019-04-01,80.160004,81.040001,80.000000,80.800003,79.973183,6418250
2019-04-02,80.480003,82.239998,80.320000,81.919998,81.081718,6468525
2019-04-03,82.080002,82.239998,80.000000,80.800003,79.973183,7017438
2019-04-04,80.800003,80.959999,79.760002,80.239998,79.418915,5129263
2019-04-05,80.559998,81.120003,79.839996,80.080002,79.260544,5407150
2019-04-08,76.080002,76.320000,73.199997,75.919998,75.143105,22001025
2019-04-09,74.800003,75.279999,72.959999,73.760002,73.005226,10396338
2019-04-10,74.000000,74.080002,72.639999,73.279999,72.530136,6733925
2019-04-11,72.959999,74.080002,72.800003,72.959999,72.213394,6851850
2019-04-12,73.199997,73.680000,71.919998,72.000000,71.263237,8557650
2019-04-15,72.080002,72.400002,70.320000,71.839996,71.104866,10368338
2019-04-16,72.320000,73.519997,71.919998,73.120003,72.371773,7529500
2019-04-17,73.279999,73.440002,72.480003,72.959999,72.213394,6008138
2019-04-18,73.040001,74.800003,72.800003,74.800003,74.034576,6438638
2019-04-22,74.000000,74.800003,73.440002,74.559998,73.797028,8390313
2019-04-23,74.400002,74.959999,73.760002,74.639999,73.876205,5063075
2019-04-24,74.480003,74.800003,73.680000,74.559998,73.797028,3598138
2019-04-25,73.760002,73.839996,71.839996,72.959999,72.213394,7797250
2019-04-26,72.959999,76.720001,72.879997,76.559998,75.776573,9286213
2019-04-29,76.559998,77.919998,76.320000,77.839996,77.043472,8251188
2019-04-30,81.839996,84.239998,79.680000,81.360001,80.527451,22148188
2019-05-01,81.199997,83.360001,80.720001,80.800003,79.973183,12421800
2019-05-02,81.199997,83.199997,80.639999,82.000000,81.160896,9903225
2019-05-03,82.400002,84.000000,81.919998,84.000000,83.140427,8601938
2019-05-06,81.919998,83.919998,81.680000,83.440002,82.586174,5453975
2019-05-07,82.720001,82.879997,80.480003,80.879997,80.052345,7111775
2019-05-08,80.639999,82.000000,80.639999,81.279999,80.448257,5918663
2019-05-09,80.879997,81.680000,80.160004,80.320000,79.498077,7437475
2019-05-10,80.160004,81.440002,78.160004,81.040001,80.210732,7891275
2019-05-13,78.800003,80.559998,78.559998,78.959999,78.152016,7517000
2019-05-14,79.519997,82.800003,79.279999,82.559998,81.715157,8815063
2019-05-15,81.199997,83.120003,80.959999,82.080002,81.240082,6714550
2019-05-16,81.760002,82.320000,80.480003,81.040001,80.210732,6813188
2019-05-17,80.080002,81.279999,79.839996,80.000000,79.181358,4632813
2019-05-20,79.279999,80.480003,78.239998,79.040001,78.231178,6525888
2019-05-21,79.680000,79.680000,78.400002,79.680000,78.864647,7551675
2019-05-22,79.599998,80.959999,79.040001,79.199997,78.389549,6455513
2019-05-23,78.480003,78.639999,75.760002,76.480003,75.697388,7105188
2019-05-24,76.959999,77.440002,75.519997,75.599998,74.826370,5941638
2019-05-28,75.279999,76.320000,74.160004,74.879997,74.113762,9026463
2019-05-29,74.480003,75.120003,73.199997,74.959999,74.192947,5573500
2019-05-30,74.959999,76.080002,74.320000,75.760002,74.984741,6316425
2019-05-31,74.720001,75.760002,74.400002,75.519997,74.747208,5792238
2019-06-03,74.400002,76.320000,74.000000,76.239998,75.459839,5909250
2019-06-04,76.879997,80.000000,76.720001,80.000000,79.181358,7675588
2019-06-05,80.559998,80.720001,78.559998,79.120003,78.310379,5145425
2019-06-06,79.120003,80.000000,78.160004,79.360001,78.547920,4816000
2019-06-07,79.199997,80.400002,78.559998,79.839996,79.022995,5135575
2019-06-10,80.400002,82.800003,80.000000,80.400002,79.577278,6533388
2019-06-11,80.800003,81.599998,79.680000,80.959999,80.131538,4869713
2019-06-12,80.639999,83.120003,80.160004,82.239998,81.398438,6871263
2019-06-13,82.879997,84.160004,82.000000,82.480003,81.635994,7764463
2019-06-14,82.239998,82.720001,81.440002,81.839996,81.002518,4294388
2019-06-17,81.599998,81.919998,80.160004,80.400002,79.577278,5756288
2019-06-18,80.879997,83.440002,80.720001,83.360001,82.506981,9195450
2019-06-19,83.760002,84.879997,82.639999,82.720001,81.873528,7577088
2019-06-20,83.760002,85.599998,83.760002,85.040001,84.169785,8245188
2019-06-21,85.360001,85.680000,83.599998,83.839996,82.982063,8197000
2019-06-24,83.680000,84.239998,82.160004,82.239998,81.398438,4574850
2019-06-25,82.080002,82.239998,80.800003,81.760002,80.923363,4437025
2019-06-26,81.760002,83.120003,81.599998,82.160004,81.319260,4266000
2019-06-27,81.919998,83.519997,81.919998,83.199997,82.348625,4160413
2019-06-28,83.120003,84.000000,82.959999,84.000000,83.220467,5502550
2019-07-01,84.959999,85.760002,84.239998,85.040001,84.250801,4990688
2019-07-02,85.040001,85.760002,84.559998,84.959999,84.171555,3765213
2019-07-03,85.279999,85.279999,84.320000,84.879997,84.092278,2771950
2019-07-05,84.320000,84.400002,82.959999,84.000000,83.220467,3783463
2019-07-08,83.360001,83.440002,81.120003,81.599998,80.842720,6017888
2019-07-09,80.959999,82.320000,80.320000,82.000000,81.239014,4431975
2019-07-10,82.320000,83.440002,81.440002,81.599998,80.842720,4887713
2019-07-11,81.760002,82.480003,80.800003,80.879997,80.129395,4208763
2019-07-12,81.440002,83.120003,81.120003,82.959999,82.190102,4899438
2019-07-15,82.000000,82.720001,81.599998,82.160004,81.397537,5261888
2019-07-16,81.839996,83.199997,81.680000,83.040001,82.269356,4941650
2019-07-17,82.959999,82.959999,79.839996,79.839996,79.099052,6710375
2019-07-18,80.080002,81.519997,79.680000,80.480003,79.733124,5644400
2019-07-19,80.639999,81.519997,80.239998,80.320000,79.574593,4331738
2019-07-22,80.400002,81.839996,80.400002,81.680000,80.921982,5415863
2019-07-23,82.239998,85.440002,82.160004,85.199997,84.409309,9287288
2019-07-24,84.639999,85.599998,84.320000,85.440002,84.647087,5612188
2019-07-25,85.040001,85.360001,82.879997,83.440002,82.665665,5765125
2019-07-26,83.760002,84.400002,83.199997,84.080002,83.299706,3376975
2019-07-29,84.000000,84.639999,83.040001,83.040001,82.269356,4671175
2019-07-30,83.120003,84.639999,82.239998,84.160004,83.378960,5664313
2019-07-31,86.080002,86.320000,80.400002,83.599998,82.824150,21559263
2019-08-01,82.959999,83.919998,79.839996,80.639999,79.891632,10990213
2019-08-02,80.080002,80.639999,78.559998,80.000000,79.257576,8037050
2019-08-05,78.320000,78.480003,76.879997,77.279999,76.562820,8780400
2019-08-06,77.680000,78.000000,75.839996,76.559998,75.849495,8299725
2019-08-07,75.519997,75.760002,73.839996,75.680000,74.977654,9598800
2019-08-08,76.080002,76.239998,74.559998,75.919998,75.215431,6175825
2019-08-09,75.760002,75.839996,72.959999,73.199997,72.520668,9590100
2019-08-12,72.320000,72.720001,71.599998,72.400002,71.728111,8196863
2019-08-13,73.839996,76.720001,73.680000,74.800003,74.105835,9253300
2019-08-14,73.919998,74.400002,71.680000,72.239998,71.569580,11149325
2019-08-15,68.320000,69.040001,61.200001,64.080002,63.485321,50131088
2019-08-16,67.279999,70.400002,66.959999,70.320000,69.667412,31110450
2019-08-19,71.040001,71.120003,68.879997,69.360001,68.716316,13954700
2019-08-20,68.639999,68.800003,66.639999,67.040001,66.417839,12787788
2019-08-21,66.879997,67.839996,65.120003,65.279999,64.674171,10657313
2019-08-22,65.440002,66.480003,64.879997,65.519997,64.911949,8518325
2019-08-23,64.720001,64.800003,62.080002,63.759998,63.168278,16074788
2019-08-26,64.480003,64.800003,63.360001,64.400002,63.802349,7248400
2019-08-27,64.720001,64.879997,63.279999,63.439999,62.851254,8258700
2019-08-28,63.360001,63.919998,62.080002,63.520000,62.930515,7212288
2019-08-29,64.320000,65.599998,64.000000,64.879997,64.277901,7342625
2019-08-30,65.120003,66.080002,64.879997,66.000000,65.387505,5915450
2019-09-03,64.800003,67.120003,64.639999,66.639999,66.021561,8456113
2019-09-04,67.279999,70.959999,67.199997,70.400002,69.746658,11706713
2019-09-05,71.919998,73.839996,70.400002,70.480003,69.825928,10861388
2019-09-06,70.559998,70.559998,68.559998,69.680000,69.033348,5355775
2019-09-09,70.000000,72.400002,69.839996,71.680000,71.014793,6245063
2019-09-10,71.279999,74.160004,71.199997,73.120003,72.441429,7827150
2019-09-11,73.199997,74.879997,72.480003,74.879997,74.185104,7136863
2019-09-12,75.199997,76.160004,73.760002,74.080002,73.392525,8514388
2019-09-13,74.480003,75.599998,73.120003,74.720001,74.106598,5698675
2019-09-16,74.400002,75.360001,73.360001,75.040001,74.423973,5718550
2019-09-17,74.400002,75.120003,74.000000,74.879997,74.265289,4744250
2019-09-18,74.480003,75.120003,73.440002,75.040001,74.423973,5033838
2019-09-19,74.800003,76.000000,74.720001,75.360001,74.741348,4241913
2019-09-20,75.680000,76.320000,74.720001,74.959999,74.344643,7191300
2019-09-23,73.760002,75.120003,73.599998,74.720001,74.106598,4188888
2019-09-24,74.480003,74.800003,71.680000,71.760002,71.170906,6667875
2019-09-25,71.680000,73.599998,71.519997,73.279999,72.678421,5482425
2019-09-26,73.440002,73.680000,71.680000,72.160004,71.567612,4653725
2019-09-27,72.320000,73.360001,71.919998,72.320000,71.726311,3813875
2019-09-30,72.639999,72.800003,71.519997,71.519997,70.932869,4386425
2019-10-01,71.680000,72.320000,68.080002,68.879997,68.314529,8597325
2019-10-02,68.480003,68.959999,67.279999,68.080002,67.521118,5940100
2019-10-03,68.000000,69.680000,66.000000,69.680000,69.107979,7328325
2019-10-04,68.879997,69.599998,68.320000,68.559998,67.997169,6534100
2019-10-07,68.400002,69.199997,67.839996,68.480003,67.917839,4021300
2019-10-08,67.839996,68.000000,66.160004,66.239998,65.696205,5687800
2019-10-09,66.480003,66.959999,65.919998,66.800003,66.251617,4105100
2019-10-10,66.720001,68.160004,66.480003,67.599998,67.045052,3818263
2019-10-11,68.720001,71.360001,68.639999,70.400002,69.822060,6979375
2019-10-14,70.720001,70.800003,69.120003,69.760002,69.187325,4256588
2019-10-15,69.919998,71.360001,68.879997,71.120003,70.536163,4854288
2019-10-16,70.879997,72.559998,70.720001,71.199997,70.615509,7230188
2019-10-17,71.360001,72.720001,71.040001,72.320000,71.726311,4082625
2019-10-18,72.080002,72.800003,71.599998,71.680000,71.091560,4876613
2019-10-21,71.919998,72.959999,70.080002,70.320000,69.742729,7573100
2019-10-22,70.160004,72.480003,68.879997,72.480003,71.884995,7139388
2019-10-23,71.839996,73.199997,71.440002,73.120003,72.519737,5948113
2019-10-24,72.959999,73.199997,71.040001,71.599998,71.012207,4266463
2019-10-25,71.360001,72.720001,71.360001,72.000000,71.408928,5269963
2019-10-28,72.160004,72.959999,71.919998,72.559998,71.964333,3969363
2019-10-29,72.080002,73.120003,71.440002,72.559998,71.964333,5719875
2019-10-30,78.239998,82.959999,77.680000,80.879997,80.216034,26992925
2019-10-31,80.400002,81.680000,78.879997,79.839996,79.184563,10829238
2019-11-01,80.639999,83.120003,80.480003,83.040001,82.358307,10256663
2019-11-04,83.360001,87.599998,83.360001,87.440002,86.722183,12222500
2019-11-05,87.360001,87.760002,85.760002,87.760002,87.039566,8922713
2019-11-06,87.440002,88.800003,86.320000,88.160004,87.436272,9750288
2019-11-07,88.800003,90.559998,88.720001,90.320000,89.578537,8885288
2019-11-08,89.839996,92.400002,89.120003,92.160004,91.403442,7810075
2019-11-11,91.199997,92.000000,89.919998,90.800003,90.054596,5696950
2019-11-12,90.559998,92.639999,90.320000,91.360001,90.610001,6117863
2019-11-13,90.320000,90.879997,89.440002,90.320000,89.578537,6747663
2019-11-14,89.440002,90.800003,89.440002,90.320000,89.578537,3848825
2019-11-15,90.720001,92.400002,90.639999,92.160004,91.403442,4779525
2019-11-18,91.279999,92.000000,90.639999,91.519997,90.768677,6371550
2019-11-19,91.440002,92.400002,90.080002,92.000000,91.244743,5854100
2019-11-20,91.519997,91.919998,90.080002,91.120003,90.371979,5836263
2019-11-21,90.639999,92.959999,90.480003,92.239998,91.482773,5211100
2019-11-22,91.919998,93.760002,91.919998,92.400002,91.641472,4810225
2019-11-25,93.279999,94.720001,92.559998,92.639999,91.879494,7088775
2019-11-26,92.959999,93.360001,90.480003,90.800003,90.054596,8024238
2019-11-27,91.120003,91.760002,90.080002,90.320000,89.578537,5687338
2019-11-29,90.239998,90.879997,89.760002,90.160004,89.419853,2842413
2019-12-02,90.480003,92.160004,89.120003,89.279999,88.547073,8588888
2019-12-03,88.000000,88.879997,86.480003,87.919998,87.198227,8006088
2019-12-04,89.360001,89.440002,86.959999,87.199997,86.484138,5468563
2019-12-05,87.120003,87.680000,86.080002,86.320000,85.611382,5909175
2019-12-06,87.199997,88.879997,86.800003,88.800003,88.071022,6324613
2019-12-09,87.839996,89.040001,87.760002,87.919998,87.198227,3336963
2019-12-10,87.919998,88.239998,87.360001,88.080002,87.356934,3097613
2019-12-11,87.760002,88.720001,87.599998,87.760002,87.039566,4589063
2019-12-12,90.800003,92.559998,89.919998,91.519997,90.768677,12485013
