Date,Open,High,Low,Close,Adj Close,Volume
1/25/2018,28.17,28.459999,27.75,28.01,28.01,89600
1/26/2018,28.08,28.365,27.57,28.190001,28.190001,143600
1/29/2018,28.209999,28.437,27.51,27.68,27.68,127200
1/30/2018,27.549999,27.940001,27.200001,27.83,27.83,196800
1/31/2018,27.99,28.000999,26.780001,27.110001,27.110001,234500
2/1/2018,26.74,27.799999,26.65,27.450001,27.450001,149100
2/2/2018,27.290001,27.48,26.41,26.52,26.52,169200
2/5/2018,26,27.02,25.559999,25.879999,25.879999,179800
2/6/2018,25.620001,26.030001,25.16,25.780001,25.780001,76900
2/7/2018,25.700001,26.469999,25.370001,26.389999,26.389999,74500
2/8/2018,26.4,27.02,26.23,26.5,26.5,150200
2/9/2018,26.639999,26.9,25.540001,26.4,26.4,175900
2/12/2018,26.59,27.5,25.93,27.16,27.16,98100
2/13/2018,27.1,28.16,27.1,28.15,28.15,88700
2/14/2018,28.879999,30.875,28.459999,30.129999,30.129999,422600
2/15/2018,30.450001,30.629999,29.33,29.889999,29.889999,151800
2/16/2018,29.9,30.48,29.57,29.959999,29.959999,116100
2/20/2018,29.950001,30.485001,29.85,30.27,30.27,82400
2/21/2018,30.219999,31.879999,30.219999,31.049999,31.049999,167300
2/22/2018,31.110001,31.5,30.030001,30.08,30.08,151600
2/23/2018,30.360001,31.639999,30,31.620001,31.620001,149300
2/26/2018,31.65,31.65,30.709999,30.870001,30.870001,153300
2/27/2018,30.950001,31.5,30.360001,31.4,31.4,195100
2/28/2018,31.5,32.75,30.4,32.209999,32.209999,548400
3/1/2018,33.099998,35,32.889999,32.939999,32.939999,755500
3/2/2018,33.009998,36.349998,33.009998,35.25,35.25,690400
3/5/2018,35.990002,37.330002,35.033001,36.009998,36.009998,875600
3/6/2018,36.639999,36.639999,33.880001,34.52,34.52,650300
3/7/2018,34.349998,38.362,33.75,38.02,38.02,788200
3/8/2018,38.200001,39.919998,38.120998,38.560001,38.560001,694700
3/9/2018,39.549999,41.209999,36.25,37.790001,37.790001,896600
3/12/2018,38.139999,40.669998,37.509998,39.5,39.5,594000
3/13/2018,39.650002,40.5,36.509998,37.860001,37.860001,943300
3/14/2018,40.5,41.5,37.900002,40.669998,40.669998,1291300
3/15/2018,41.18,41.18,39.400002,39.73,39.73,508100
3/16/2018,39.73,40.188999,38.060001,39.279999,39.279999,777400
3/19/2018,39.66,40.009998,38.75,39.619999,39.619999,541100
3/20/2018,39.450001,40.529999,38.931999,39.98,39.98,658200
3/21/2018,40.27,40.84,39.470001,40.119999,40.119999,626000
3/22/2018,40.119999,41.5,39.799999,40.200001,40.200001,688000
3/23/2018,40.25,40.860001,38.310001,38.720001,38.720001,962400
3/26/2018,39.91,45.09,39.831001,44.799999,44.799999,1132000
3/27/2018,44.900002,46.259998,40.68,41.939999,41.939999,1420600
3/28/2018,42.5,42.830002,40.32,41.709999,41.709999,676000
3/29/2018,41.830002,43.723,41.830002,43.400002,43.400002,610700
4/2/2018,43.009998,44.25,42.560001,44.200001,44.200001,722400
4/3/2018,44.860001,45.939999,42.119999,42.790001,42.790001,731000
4/4/2018,42.040001,42.560001,41.175999,42.439999,42.439999,329300
4/5/2018,42.91,43.860001,41.939999,43,43,347100
4/6/2018,42.759998,43.168999,40.57,40.77,40.77,293100
4/9/2018,41.110001,42.18,40,40.080002,40.080002,433200
4/10/2018,40.32,41.259998,40.16,40.57,40.57,402700
4/11/2018,40.93,42.200001,40.529999,40.689999,40.689999,347800
4/12/2018,40.73,41.539001,39.389999,40.209999,40.209999,493000
4/13/2018,40.119999,40.610001,39.560001,39.66,39.66,409100
4/16/2018,39.950001,39.970001,38.119999,39.459999,39.459999,641900
4/17/2018,39.02,39.34,37.875999,38.349998,38.349998,3646500
4/18/2018,38.380001,39,38.009998,38.470001,38.470001,1011200
4/19/2018,38.369999,38.740002,37.799999,37.82,37.82,941300
4/20/2018,37.57,38.25,37.09,37.77,37.77,609300
4/23/2018,37.939999,38,36.099998,36.75,36.75,592600
4/24/2018,36.75,37.169998,34.580002,34.77,34.77,984800
4/25/2018,35.080002,35.41,32.349998,34.900002,34.900002,1595000
4/26/2018,35.25,37.619999,35,37.389999,37.389999,2301200
4/27/2018,37.77,38,35.5,36.259998,36.259998,851200
4/30/2018,36.5,37.169998,35.544998,35.990002,35.990002,692100
5/1/2018,35.709999,36.799999,35.224998,36.509998,36.509998,962500
5/2/2018,36.709999,37.720001,36.348999,37.110001,37.110001,433400
5/3/2018,37.25,38.900002,36.826,38.549999,38.549999,1452400
5/4/2018,38.610001,39.349998,36.299999,36.970001,36.970001,1249000
5/7/2018,37,37.98,36.860001,37.759998,37.759998,562700
5/8/2018,37.950001,41.009998,37.790001,41.009998,41.009998,2731600
5/9/2018,40.75,41.605,40.000999,41.200001,41.200001,574100
5/10/2018,41.439999,41.52,40.330002,40.75,40.75,438800
5/11/2018,41.41,44.419998,41.369999,43.209999,43.209999,1044200
5/14/2018,45,46.560001,43.25,43.32,43.32,1007800
5/15/2018,42.959999,42.959999,41.099998,42.060001,42.060001,807900
5/16/2018,41.93,42.5,41.32,42.139999,42.139999,411600
5/17/2018,42,42.220001,40.610001,41.490002,41.490002,527600
5/18/2018,41.939999,43.950001,41.939999,43.380001,43.380001,543800
5/21/2018,43.880001,44.41,43.110001,43.529999,43.529999,395100
5/22/2018,43.779999,44.200001,42.720001,43.25,43.25,326800
5/23/2018,43,44.75,42.240002,44.450001,44.450001,444700
5/24/2018,44.580002,45.433998,43.73,44.450001,44.450001,480200
5/25/2018,44.450001,45.439999,44.389999,44.990002,44.990002,407500
5/29/2018,45.200001,45.849998,43.66,45.759998,45.759998,555500
5/30/2018,46,46.5,45.669998,46.299999,46.299999,834300
5/31/2018,46.470001,47.389999,45.59,47.130001,47.130001,644900
6/1/2018,47.139999,47.48,46.099998,46.52,46.52,945100
6/4/2018,46.91,48.810001,46.720001,48.25,48.25,1610300
6/5/2018,48.560001,49.799999,48.32,49.240002,49.240002,1061300
6/6/2018,49.549999,52.02,49.362,51.259998,51.259998,1520100
6/7/2018,50.740002,51.900002,48.599998,49.580002,49.580002,1684600
6/8/2018,49.540001,54.029999,49.096001,51.919998,51.919998,942100
6/11/2018,51.02,54.240002,50.610001,53.860001,53.860001,1846200
6/12/2018,54.18,57.349998,54.013,56.23,56.23,1613800
6/13/2018,57,57.91,55.25,57.209999,57.209999,1256800
6/14/2018,57.200001,59.540001,57.099998,58.610001,58.610001,964200
6/15/2018,58.139999,59.529999,56.723,59.23,59.23,1238500
6/18/2018,58.259998,59.439999,57.279999,59.200001,59.200001,875700
6/19/2018,57.93,58.880001,57.029999,58.790001,58.790001,1273400
6/20/2018,58.889999,59.48,58.349998,58.419998,58.419998,614000
6/21/2018,58.200001,58.509998,54.52,56.860001,56.860001,1055800
6/22/2018,57,57.334999,54.82,56.939999,56.939999,840900
6/25/2018,54.970001,55.349998,51.355,53.450001,53.450001,1555400
6/26/2018,52.77,53.049999,51.41,51.52,51.52,1493000
6/27/2018,51.470001,52.5,47.82,48,48,1881500
6/28/2018,48.110001,50.080002,47.689999,49.209999,49.209999,934300
6/29/2018,49.779999,50.57,48.790001,49.630001,49.630001,744400
7/2/2018,49.400002,50.334,48.330002,50.029999,50.029999,579900
7/3/2018,50.48,51.209999,50.09,50.23,50.23,261800
7/5/2018,50.970001,52.150002,50.700001,51.18,51.18,512700
7/6/2018,51.299999,52.490002,51.139999,51.91,51.91,521800
7/9/2018,52.009998,52.919998,50.599998,52.91,52.91,1342200
7/10/2018,53.59,53.728001,52.330002,52.790001,52.790001,790700
7/11/2018,52.299999,53.32,52.299999,53.240002,53.240002,396700
7/12/2018,54,58.900002,54,57.880001,57.880001,1316100
7/13/2018,57.970001,58.400002,54.639999,56.939999,56.939999,1532700
7/16/2018,57.169998,57.869999,56.119999,56.689999,56.689999,659800
7/17/2018,56.23,57.900002,56,57.720001,57.720001,693700
7/18/2018,58.040001,58.195999,56.360001,57.709999,57.709999,703600
7/19/2018,56.740002,58,56.16,57.709999,57.709999,493200
7/20/2018,57.919998,58,56.630001,57.75,57.75,480300
7/23/2018,57.93,59.529999,57.32,58.950001,58.950001,944900
7/24/2018,59.279999,60.110001,55.709999,58.810001,58.810001,1633000
7/25/2018,58.509998,61,58.509998,60.560001,60.560001,896300
7/26/2018,60.009998,61.900002,59.509998,61.380001,61.380001,759900
7/27/2018,61.900002,62.009998,57.400002,59.560001,59.560001,1309600
7/30/2018,59.759998,59.799999,53.810001,55.490002,55.490002,1504800
7/31/2018,55.650002,56.68,53.200001,54.110001,54.110001,1520600
8/1/2018,54,54.77,53.490002,54.09,54.09,1157000
8/2/2018,53.84,58.490002,53.799999,58.209999,58.209999,1114100
8/3/2018,58.369999,58.459999,56.209,57.889999,57.889999,585400
8/6/2018,58,59.130001,57.27,58.869999,58.869999,502500
8/7/2018,59.099998,60.360001,58.509998,60.169998,60.169998,586000
8/8/2018,60.259998,60.709999,59.009998,60.029999,60.029999,557300
8/9/2018,60.240002,61.950001,60.119999,61.580002,61.580002,646600
8/10/2018,61.049999,63.16,60.560001,63.099998,63.099998,838700
8/13/2018,63.799999,65.940002,62.869999,62.990002,62.990002,840700
8/14/2018,63.040001,64.889999,62.029999,64.220001,64.220001,595100
8/15/2018,63.900002,64.68,62.830002,63.68,63.68,659400
8/16/2018,64.480003,64.494003,63.060001,64.07,64.07,361100
8/17/2018,64.43,64.908997,63.509998,64.75,64.75,433100
8/20/2018,64.540001,65.889999,64.252998,65,65,384300
8/21/2018,65.080002,66.029999,64.980003,64.989998,64.989998,404700
8/22/2018,65.220001,66.639999,65.220001,66.449997,66.449997,456000
8/23/2018,66.989998,69.598,66.75,68.25,68.25,699100
8/24/2018,68.989998,70.849998,68.5,70.230003,70.230003,847400
8/27/2018,71.639999,72.269997,69.650002,70.82,70.82,612100
8/28/2018,71.080002,71.959999,70,71.860001,71.860001,333200
8/29/2018,72.339996,73.709999,71.519997,71.910004,71.910004,724300
8/30/2018,71.949997,72.470001,69.519997,70.190002,70.190002,835600
8/31/2018,70.010002,72.160004,70.010002,71.959999,71.959999,624100
9/4/2018,73.120003,74.43,70.059998,73.650002,73.650002,1009700
9/5/2018,73.730003,74.190002,69.769997,72.040001,72.040001,1843500
9/6/2018,73.5,79.110001,70.550003,78.650002,78.650002,2454500
9/7/2018,78.400002,81.926003,76.010002,79.940002,79.940002,1700100
9/10/2018,78.559998,83.419998,77.959999,83.300003,83.300003,1398200
9/11/2018,82.440002,85.25,81.669998,84.769997,84.769997,1294800
9/12/2018,84,85.25,79.510002,81.940002,81.940002,1818900
9/13/2018,82.059998,83,80.559998,81.199997,81.199997,677400
9/14/2018,80.599998,82.160004,80.559998,81.989998,81.989998,685100
9/17/2018,82.459999,82.889999,80.25,81.580002,81.580002,765900
9/18/2018,81,83.690002,80.980003,83.559998,83.559998,938600
9/19/2018,83.400002,84.349998,80.779999,83,83,779500
9/20/2018,83,83.150002,81.010002,82.18,82.18,665500
9/21/2018,83,83,80.089996,81.300003,81.300003,900500
9/24/2018,80.190002,83.620003,80.069,82.25,82.25,920800
9/25/2018,82.629997,84.269997,81.875,84.010002,84.010002,810500
9/26/2018,84,84.639999,83,83.349998,83.349998,679300
9/27/2018,83.410004,84,78.5,80.370003,80.370003,1325900
9/28/2018,80.150002,81.68,79.860001,81.550003,81.550003,628200
10/1/2018,81.510002,82.099998,78.510002,78.860001,78.860001,720200
10/2/2018,75.239998,76.749001,74.019997,76.110001,76.110001,1624500
10/3/2018,76.010002,76.830002,74.599998,76.199997,76.199997,801800
10/4/2018,75.660004,76.400002,72.019997,73.949997,73.949997,1067200
10/5/2018,72.959999,74.879997,70.809998,72.75,72.75,829200
10/8/2018,72.279999,73.379997,69.010002,70.860001,70.860001,881400
10/9/2018,70.120003,71.169998,66.870003,68.169998,68.169998,1260000
10/10/2018,67.639999,67.712997,63.400002,64.199997,64.199997,1424000
10/11/2018,62.709999,66.699997,62.298,63.099998,63.099998,1413000
10/12/2018,66,67,63.919998,64.690002,64.690002,1071500
10/15/2018,65,66.339996,63.439999,65.139999,65.139999,738800
10/16/2018,66.230003,71.324997,65.362999,70.300003,70.300003,1131500
10/17/2018,71.900002,71.922997,67.980003,70.529999,70.529999,665500
10/18/2018,69.610001,70.239998,67.300003,68.790001,68.790001,891500
10/19/2018,70.190002,70.790001,64.419998,65.040001,65.040001,1489200
10/22/2018,65.550003,69.459999,64.862,69.139999,69.139999,669000
10/23/2018,67.18,71.709999,66.209999,71.260002,71.260002,1006200
10/24/2018,70.870003,71.894997,66.650002,66.989998,66.989998,1117900
10/25/2018,67.080002,72.769997,67,72.519997,72.519997,1081800
10/26/2018,68.870003,73.300003,68.25,71.260002,71.260002,1188400
10/29/2018,74.629997,75.959999,71.889999,73.599998,73.599998,1394600
10/30/2018,74,77.769997,71.43,77.290001,77.290001,1567200
10/31/2018,79.07,84.5,79.07,81.5,81.5,1659700
11/1/2018,81.5,81.989998,77.629997,80.910004,80.910004,1068100
11/2/2018,80.5,81.221001,79.239998,79.690002,79.690002,781600
11/5/2018,79.559998,79.559998,75.900002,78.129997,78.129997,730400
11/6/2018,77.959999,80,75.635002,76.059998,76.059998,672400
11/7/2018,78.889999,84.029999,78.004997,82.099998,82.099998,1500800
11/8/2018,82.720001,85.779999,80.68,81.349998,81.349998,1341700
11/9/2018,81.93,81.93,72,75.419998,75.419998,1671600
11/12/2018,74.400002,74.400002,68.330002,69.830002,69.830002,1173900
11/13/2018,69.529999,72.245003,68.260002,69.349998,69.349998,901600
11/14/2018,70.489998,75.709999,70.295998,71.82,71.82,1410200
11/15/2018,71.580002,80.639999,71.202003,79.239998,79.239998,1462200
11/16/2018,78.739998,84.528999,77.940002,82.900002,82.900002,2036700
11/19/2018,82.18,82.617996,71.052002,73.25,73.25,1789300
11/20/2018,68.519997,71.379997,65.620003,70.059998,70.059998,1820300
11/21/2018,73.089996,75.480003,70.599998,73.949997,73.949997,937200
11/23/2018,72.669998,77.68,72,76.120003,76.120003,511200
11/26/2018,78.5,80.769997,76.5,80.559998,80.559998,1122500
11/27/2018,79.089996,80.635002,78.639999,79.550003,79.550003,559600
11/28/2018,80.809998,84.790001,80.279999,83.989998,83.989998,1052500
11/29/2018,83.089996,84.779999,81.480003,81.900002,81.900002,1324900
11/30/2018,83.339996,84.949997,79.32,82.900002,82.900002,1745000
12/3/2018,86,86.18,82.669998,84.980003,84.980003,2137500
12/4/2018,83.68,88.269997,82.139999,83.730003,83.730003,2731100
12/6/2018,83,92.029999,80.300003,90.739998,90.739998,3475300
12/7/2018,90.260002,93.230003,82.720001,84.349998,84.349998,1460500
12/10/2018,83.599998,86.709999,79.129997,83.050003,83.050003,1538600
12/11/2018,85.644997,86.18,83.5,85.150002,85.150002,849600
12/12/2018,86.760002,92.760002,86.760002,89.059998,89.059998,1403600
12/13/2018,90.339996,91.949997,87.589996,89.559998,89.559998,995600
12/14/2018,87.43,91.190002,86.050003,90.580002,90.580002,864600
12/17/2018,89.349998,89.349998,82.120003,82.879997,82.879997,1822500
12/18/2018,84.349998,86.5,82.200996,84.389999,84.389999,1302900
12/19/2018,84.510002,88.519997,83.021004,85.550003,85.550003,1270000
12/20/2018,84.330002,86.610001,75.910004,79.769997,79.769997,1934400
12/21/2018,80.529999,80.824997,70.099998,72.949997,72.949997,2817800
12/24/2018,70.480003,74.795998,70.110001,71.779999,71.779999,627300
12/26/2018,72.860001,79.849998,72.860001,79.690002,79.690002,979600
12/27/2018,77.779999,83.410004,77,82.290001,82.290001,851100
12/28/2018,83.449997,83.5,78.779999,80.5,80.5,1009700
12/31/2018,81.989998,86,81.989998,83.739998,83.739998,1333600
1/2/2019,81.400002,82.580002,78.110001,79.949997,79.949997,1325100
1/3/2019,77.699997,79.5,75,75.889999,75.889999,1157800
1/4/2019,77.849998,83.889999,77.294998,81.730003,81.730003,1214700
1/7/2019,83.050003,89.199997,82.75,85.699997,85.699997,1158900
1/8/2019,88,90.589996,85.080002,89.989998,89.989998,1414200
1/9/2019,89.099998,89.5,84.360001,86.620003,86.620003,1964700
1/10/2019,77.82,81.5,72.910004,75.199997,75.199997,5915100
1/11/2019,75.199997,78.239998,73.57,74.480003,74.480003,1948200
1/14/2019,73.620003,73.910004,70.660004,73.739998,73.739998,1560300
1/15/2019,73.860001,78.739998,73.800003,78.400002,78.400002,1254400
1/16/2019,78.260002,78.874001,73.849998,74.050003,74.050003,1004200
1/17/2019,72.720001,76.910004,72,75.599998,75.599998,1001200
1/18/2019,76.089996,80.57,76.089996,80.339996,80.339996,1404000
1/22/2019,78.849998,81.925003,77.739998,81.230003,81.230003,927700
1/23/2019,82,86.220001,81.68,84.089996,84.089996,1408900
1/24/2019,83.82,84.870003,83.25,84.269997,84.269997,671400
1/25/2019,84.900002,87.089996,83.300003,86.900002,86.900002,808500
1/28/2019,84.349998,88.849998,84.129997,88.389999,88.389999,786700
1/29/2019,88.559998,89.470001,86.809998,86.989998,86.989998,920500
1/30/2019,88.059998,89.879997,86.510002,88.190002,88.190002,662800
1/31/2019,88.5,92.620003,88.305,92.360001,92.360001,1033700
2/1/2019,91.019997,93.230003,88.349998,92.669998,92.669998,690400
2/4/2019,92.870003,96.68,92.459999,95.269997,95.269997,1022700
2/5/2019,96.129997,97.480003,94.699997,97.089996,97.089996,821000
2/6/2019,97.730003,98.253998,93.25,95.07,95.07,851400
2/7/2019,93.849998,96.514,92.779999,95.870003,95.870003,582600
2/8/2019,94.610001,98.900002,94,98.349998,98.349998,583800
2/11/2019,99.209999,99.889999,97.019997,99.290001,99.290001,584800
2/12/2019,100,101.889999,99.019997,100.260002,100.260002,581500
2/13/2019,101.379997,101.800003,97.870003,98.290001,98.290001,649600
2/14/2019,97.75,100.699997,97.230003,99.290001,99.290001,759700
2/15/2019,99.790001,100.730003,98.330002,100.300003,100.300003,716900
2/19/2019,100.400002,101.870003,99.275002,100.019997,100.019997,695800
2/20/2019,100,102.980003,100,100.489998,100.489998,548000
2/21/2019,100.650002,103.489998,98.519997,103.110001,103.110001,572500
2/22/2019,103.720001,106.529999,103.669998,106.209999,106.209999,916000
2/25/2019,107.260002,109.970001,106.364998,107.919998,107.919998,827200
2/26/2019,107.239998,107.239998,96.18,98.269997,98.269997,3330600
2/27/2019,97.190002,101.25,97.07,100.480003,100.480003,1024000
2/28/2019,100.470001,104.279999,100.150002,101.559998,101.559998,843400
3/1/2019,100.940002,105.199997,100.339996,104.160004,104.160004,944700
3/4/2019,105.699997,107.25,95.300003,96.769997,96.769997,1642100
3/5/2019,96.790001,101.199997,96.080002,101.029999,101.029999,979000
3/6/2019,101.349998,102,95.5,97.089996,97.089996,1627900
3/7/2019,96.800003,100.559998,96.5,99.459999,99.459999,1284900
3/8/2019,96.989998,101.339996,96,99.800003,99.800003,904100
3/11/2019,100.75,105.330002,100.620003,104.57,104.57,1314300
3/12/2019,104.580002,106.080002,102.199997,104.879997,104.879997,744000
3/13/2019,105.07,107.75,103.529999,104.260002,104.260002,2093700
3/14/2019,126.940002,134.399994,120.459999,130.940002,130.940002,10476000
3/15/2019,130.919998,134.779007,128.610001,134.229996,134.229996,2804300
3/18/2019,132.320007,138.059998,132.130005,137.979996,137.979996,2658100
3/19/2019,137,140.539993,136.033005,138.759995,138.759995,1898500
3/20/2019,138.449997,144.75,138.449997,143.729996,143.729996,1189800
3/21/2019,143.339996,154.740005,143,154.639999,154.639999,2486700
3/22/2019,153.25,154.619003,147.580002,152.759995,152.759995,2551500
3/25/2019,151,154.800003,148.759995,151.009995,151.009995,1365200
3/26/2019,152.630005,154,147.610001,150.289993,150.289993,1939000
3/27/2019,150.639999,152,143.410004,146.169998,146.169998,2082100
3/28/2019,146.330002,149.350006,144.139999,146.179993,146.179993,989700
3/29/2019,147.75,149.770004,145.755005,147.020004,147.020004,777500
4/1/2019,148.75,149.380005,144.029999,147.949997,147.949997,773400
4/2/2019,146.470001,146.470001,140.229996,144.699997,144.699997,1595300
4/3/2019,145.630005,147.929993,144.160004,146.630005,146.630005,1238900
4/4/2019,146.289993,146.289993,134.380005,139.949997,139.949997,2285200
4/5/2019,140.699997,142.100006,134.850006,135.660004,135.660004,1390700
4/8/2019,134.830002,137.75,131.509995,132.869995,132.869995,1688500
4/9/2019,131.729996,138.600006,131.522003,136.330002,136.330002,1290300
4/10/2019,137.009995,143.889999,136.080002,143.580002,143.580002,1621100
4/11/2019,143.949997,145.679993,142.520004,143.710007,143.710007,1157300
4/12/2019,144.830002,145.25,141.380005,142.809998,142.809998,627600
4/15/2019,142.880005,145.990005,141.990005,144.789993,144.789993,884000
4/16/2019,145.130005,145.399994,137.25,138.139999,138.139999,1003500
4/17/2019,139.149994,139.375,131.229996,132.190002,132.190002,1517200
4/18/2019,131.600006,131.798996,123.599998,125.379997,125.379997,3734200
4/22/2019,124.690002,130.600006,123.405998,130.410004,130.410004,1383000
4/23/2019,131.399994,138.809998,131.399994,137.330002,137.330002,1955600
4/24/2019,138.240005,141.494995,134.237,135.160004,135.160004,1351200
4/25/2019,136.880005,139.949997,134.100006,137.660004,137.660004,1053600
4/26/2019,137.440002,139.949997,134.770004,138.979996,138.979996,1027800
4/29/2019,139.759995,140.970001,136.970001,137.5,137.5,891200
4/30/2019,137.470001,141.100006,136.470001,140.919998,140.919998,1020300
5/1/2019,141.279999,141.498993,132.160004,133.619995,133.619995,1622900
5/2/2019,133.119995,136.300003,129.720001,132.360001,132.360001,1531900
5/3/2019,133.100006,135.957001,129,134.460007,134.460007,994900
5/6/2019,129.809998,136.889999,129.169998,136.490005,136.490005,805300
5/7/2019,134.869995,137.710007,130.899994,133.279999,133.279999,759200
5/8/2019,132.589996,135.470001,131.610001,133.100006,133.100006,612500
5/9/2019,131,136.139999,127.139999,134.880005,134.880005,1071100
5/10/2019,134.25,137.839996,130.279999,135.699997,135.699997,824900
5/13/2019,131.800003,134,127.306999,127.839996,127.839996,1008600
5/14/2019,129.399994,134.690994,129.031006,133.339996,133.339996,1187900
5/15/2019,134.369995,141.440002,131.169998,138.440002,138.440002,1706800
5/16/2019,139.25,148,139.25,146.860001,146.860001,2960900
5/17/2019,144.419998,148,142.229996,145.740005,145.740005,1482200
5/20/2019,143.649994,145.919998,140.270004,145.050003,145.050003,1347100
5/21/2019,147.210007,148,143.330002,144.399994,144.399994,1050600
5/22/2019,143.660004,145.820007,142.056,142.460007,142.460007,579400
5/23/2019,141,141.740997,136.509995,138.820007,138.820007,851400
5/24/2019,140,143.800003,139.619995,139.770004,139.770004,680200
5/28/2019,140.529999,146.009995,139.600006,141.399994,141.399994,2539200
5/29/2019,139.899994,139.899994,135.860001,137.490005,137.490005,980800
5/30/2019,137.830002,140.809998,137.75,139.990005,139.990005,703700
5/31/2019,137.75,142.580002,136,140.339996,140.339996,1194400
6/3/2019,140.300003,140.830002,129.600006,130.559998,130.559998,1745600
6/4/2019,134.570007,138.5,131.600006,138.210007,138.210007,1211400
6/5/2019,140.899994,149.320007,140.100006,148.869995,148.869995,3077300
6/6/2019,145.949997,148.899994,135,147.740005,147.740005,4472500
6/7/2019,147.330002,170.990005,147.186005,169.970001,169.970001,3932700
6/10/2019,172.264999,184.779999,168.067001,172.360001,172.360001,3394500
6/11/2019,172,172.410004,159.589996,163.029999,163.029999,2196400
6/12/2019,163.699997,167,161.509995,166.320007,166.320007,962800
6/13/2019,166.75,167.899994,164.380005,166.960007,166.960007,791200
6/14/2019,166.75,167.759995,163.544998,165.679993,165.679993,520700
